mlsfc,mcate_nm,Sex,Age,Month,time,day,fav_plc,click
식당,카페(도심),F,21,12,5,일,일반부페,1
식당,카페(도심),F,54,4,14,금,동물원,0
식당,카페(도심),F,20,10,15,금,맘스터치,1
식당,카페(도심),M,43,6,5,목,대형호수/저수지,0
식당,카페(도심),M,33,12,17,금,소형갤러리,1
식당,카페(도심),M,21,2,11,토,족발/보쌈,0
식당,카페(도심),M,51,6,7,일,보물,1
식당,카페(도심),M,30,10,4,수,프랑스음식,1
식당,다방,F,21,8,17,금,동남아음식,1
식당,카페(도심),F,25,5,12,일,대형미술관,0
식당,다방,M,56,5,6,월,성/성터,0
식당,카페(도심),F,44,5,17,토,놀부보쌈,0
식당,카페(도심),F,18,2,7,일,성/성터,1
식당,카페(도심),M,28,6,15,화,지역근린공원,1
식당,카페(도심),M,48,4,3,목,망고식스,0
식당,카페(도심),F,28,5,8,화,퓨전,0
식당,카페(도심),F,48,12,23,목,닭/오리구이,0
식당,떡집,M,44,6,3,금,피쉬앤그릴,0
식당,카페(도심),M,41,6,20,화,비/탑/문/각,1
식당,카페(도심),M,23,4,18,토,카페(관광지),0
식당,카페(도심),F,29,4,2,일,미술관,0
식당,카페(도심),F,39,6,11,수,닭익는마을,1
식당,카페(도심),M,53,3,6,화,생선회,1
식당,카페(도심),M,41,5,14,일,카페쎄리오,0
식당,카페(도심),M,55,6,6,화,드롭탑,0
식당,떡집,F,33,10,11,수,성/성터,0
식당,다방,F,37,12,2,토,페리카나,1
식당,다방,F,43,3,9,금,기타아이스크림,1
식당,카페(도심),F,57,2,8,금,아웃백스테이크하우스,0
식당,카페(도심),F,49,3,11,월,소형갤러리,0
식당,카페(도심),F,57,6,3,금,대형기념관/묘역,1
식당,카페(도심),F,14,5,19,월,카페(관광지),1
식당,떡집,M,34,10,24,목,유명사찰,1
식당,카페(도심),M,26,12,21,일,로티보이,1
식당,떡집,F,24,1,10,목,맥도날드,1
식당,카페(도심),M,24,1,7,수,시립/군립공원,1
식당,카페(도심),M,18,5,15,월,파스쿠찌,0
식당,카페(도심),F,37,5,20,월,파파존스피자,0
식당,카페(도심),F,35,8,14,토,버거킹,0
식당,카페(도심),F,26,3,18,토,차전문점,0
식당,카페(도심),F,44,3,7,일,시립/군립공원,1
식당,카페(도심),M,14,12,2,수,아웃백스테이크하우스,0
식당,카페(도심),M,19,10,4,목,맥도날드,0
식당,카페(도심),M,18,5,18,월,죽전문,0
식당,떡집,M,37,8,7,목,놀부보쌈,0
식당,카페(도심),M,32,7,23,월,국수전문,1
식당,카페(도심),F,25,10,17,화,뚜레쥬르,0
식당,카페(도심),M,49,1,4,수,크리스피크림도넛,1
식당,카페(도심),F,54,2,5,목,본죽,1
식당,카페(도심),F,53,5,2,일,프랑스음식,1
식당,카페(도심),F,37,7,7,화,공연/연극/문화센터,1
식당,카페(도심),F,53,8,22,토,전문부페,0
식당,다방,F,44,4,12,토,엔제리너스,1
식당,카페(도심),M,17,4,6,일,파파이스,0
식당,카페(도심),F,15,6,2,금,도미노피자,1
식당,카페(도심),F,23,10,10,토,KFC,0
식당,카페(도심),F,21,8,8,금,서원/향교/서당,1
식당,카페(도심),F,20,9,20,일,스테이크전문,0
식당,카페(도심),M,46,2,24,목,아웃백스테이크하우스,0
식당,카페(도심),F,34,2,17,월,관광농원/허브마을,1
식당,카페(도심),M,16,8,13,화,맘스터치,1
식당,카페(도심),F,43,8,21,수,굽네치킨,1
식당,카페(도심),F,14,1,5,수,애슐리,0
식당,카페(도심),M,34,2,5,금,맥시칸,0
식당,카페(도심),M,34,1,15,월,배스킨라빈스31,1
식당,카페(도심),M,58,8,19,일,미술관,0
식당,카페(도심),F,58,12,22,목,시립/군립공원,0
식당,카페(도심),M,37,10,4,수,놀부보쌈,1
식당,카페(도심),F,28,11,6,월,투썸플레이스,1
식당,카페(도심),F,17,11,21,화,유명사적/유적지,0
식당,떡집,F,52,5,13,목,배스킨라빈스31,1
식당,카페(도심),F,19,8,3,수,대형호수/저수지,0
식당,카페(도심),F,52,11,1,수,햄버거/도너츠/샌드위치,0
식당,카페(도심),F,33,12,19,화,치킨,0
식당,카페(도심),F,43,5,5,월,인도음식,0
식당,떡집,M,54,2,14,월,동남아음식,0
식당,전통찻집,M,15,12,6,토,곱창/양구이,0
식당,다방,M,46,8,5,수,대형전시/박물관,0
식당,카페(도심),M,20,9,10,수,휴양림/수목원,0
식당,카페(도심),M,32,12,20,목,토속/특산물/기념품매장,0
식당,카페(도심),F,45,7,16,수,고택/생가/민속마을,1
식당,카페(도심),F,31,1,18,토,유명사찰,0
식당,다방,F,30,12,6,월,아웃백스테이크하우스,1
식당,카페(도심),F,40,9,22,금,일반한식,1
식당,카페(도심),M,45,7,6,금,버거킹,1
식당,카페(도심),M,36,2,3,일,엔제리너스,1
식당,카페(도심),M,20,3,20,화,아웃백스테이크하우스,1
식당,카페(도심),F,53,9,20,월,보양식,1
식당,카페(도심),M,39,5,16,목,맥도날드,1
식당,카페(도심),F,33,6,14,토,대형시민/도심공원,1
식당,카페(도심),M,54,7,14,일,KFC,0
식당,카페(도심),F,15,10,2,금,일반한식,1
식당,카페(도심),F,16,7,12,화,생선회,0
식당,기타아이스크림,M,20,9,17,토,지역축제,0
식당,카페(도심),F,38,6,16,월,공연/연극/문화센터,0
식당,카페(도심),M,43,4,20,토,인도음식,1
식당,카페(도심),F,37,10,10,수,크리스피크림도넛,1
식당,카페(도심),F,16,6,10,토,파파이스,1
식당,카페(도심),M,47,5,16,일,분식,0
식당,카페(도심),M,23,10,24,월,족발/보쌈,1
식당,카페(도심),M,34,10,1,금,떡집,0
식당,카페(도심),M,19,9,18,금,지역사찰,0
식당,카페(도심),F,43,5,8,토,카페쎄리오,0
식당,스타벅스,M,23,6,10,일,성/성터,0
식당,다방,F,21,4,5,월,맥도날드,1
식당,카페(도심),M,41,3,16,월,유명관광지,0
식당,다방,F,20,2,5,화,유명관광지,0
식당,카페(도심),M,37,9,21,일,동물원,0
식당,다방,M,27,2,2,토,유명사적/유적지,1
식당,떡집,M,45,6,9,금,일반유원지/일반놀이공원,0
식당,다방,F,39,12,15,월,지역사찰,0
식당,다방,M,43,4,21,목,먹거리/패션거리,0
식당,다방,F,59,9,1,금,곱창/양구이,0
식당,카페(도심),M,58,12,4,토,맥시칸,0
식당,카페(도심),M,38,9,2,목,뚜레쥬르,1
식당,카페(도심),M,44,10,14,목,컨벤션센터,1
식당,카페(도심),F,35,10,24,토,경양식,1
식당,카페(도심),F,20,10,17,일,서원/향교/서당,0
식당,카페(도심),M,22,11,19,금,지역축제,0
식당,카페(도심),F,44,7,23,수,토속/특산물/기념품매장,0
식당,카페(도심),F,39,7,18,금,닭익는마을,1
식당,카페(도심),M,44,2,9,월,파스타전문,1
식당,카페(도심),M,26,10,22,목,죽전문,0
식당,카페(도심),F,33,2,14,월,곱창/양구이,0
식당,떡집,M,31,12,13,목,본죽,1
식당,카페(도심),M,23,11,20,수,대형호수/저수지,1
식당,카페(도심),M,40,12,5,화,할리스커피,0
식당,카페(도심),F,29,9,4,월,컨벤션센터,0
식당,카페(도심),F,17,8,6,금,피쉬앤그릴,1
식당,카페(도심),F,51,11,11,목,주커피,1
식당,기타아이스크림,M,19,11,20,금,닭/오리구이,0
식당,카페(도심),F,30,2,15,금,해물요리,0
식당,카페(도심),F,42,10,18,수,피자,1
식당,카페(도심),F,42,1,14,토,파스타전문,1
식당,카페(도심),F,22,11,23,일,유명사적/유적지,0
식당,카페(도심),M,19,8,12,화,놀부부대찌개,0
식당,카페(도심),M,18,10,14,화,요거프레소,0
식당,카페(도심),M,15,8,13,토,토속/특산물/기념품매장,1
식당,카페(도심),M,53,2,24,화,보물,0
식당,카페(도심),F,58,4,7,금,곱창/양구이,1
식당,카페(도심),M,25,5,23,토,버거킹,1
식당,파스쿠찌,M,53,7,24,일,버거킹,0
식당,요거프레소,M,42,2,15,수,햄버거/도너츠/샌드위치,1
식당,떡집,M,21,12,3,수,일반관광지,1
식당,떡집,F,28,5,13,목,요거프레소,0
식당,떡집,M,51,3,15,화,닭익는마을,1
식당,카페(도심),M,47,3,23,수,다방,0
식당,카페(도심),F,46,10,16,화,비/탑/문/각,0
식당,카페(도심),F,23,9,11,월,페리카나,1
식당,카페(도심),F,36,4,23,일,일반관광지,1
식당,카페(도심),F,50,7,16,화,온천지역,0
식당,카페(도심),M,39,9,2,일,대형전시/박물관,1
식당,카페(도심),F,17,3,11,월,일반관광지,1
식당,카페(도심),F,45,10,6,월,인도음식,1
식당,카페(도심),M,26,8,10,일,대형예술센터,1
식당,카페(도심),M,55,5,23,월,초밥/롤전문,0
식당,카페(도심),F,24,8,6,목,아쿠아리움/대형수족관,1
식당,카페(도심),F,46,5,13,목,철판요리,1
식당,전통찻집,M,57,11,19,월,스테이크전문,0
식당,카페(도심),F,28,1,9,화,지역호수/저수지,1
식당,카페(도심),F,31,12,4,수,놀부부대찌개,0
식당,카페(도심),F,18,4,23,화,이디야,0
식당,카페(도심),M,32,5,11,금,지역호수/저수지,0
식당,카페(도심),F,45,5,1,수,미술관,1
식당,카페(도심),M,38,11,7,수,성/성터,1
식당,카페(도심),M,18,9,11,수,시립/군립공원,0
식당,카페(도심),M,19,11,6,목,전통찻집,0
식당,떡집,M,51,7,11,화,카페쎄리오,1
식당,다방,F,46,5,7,월,우동,0
식당,카페(도심),M,41,6,19,금,커피빈,1
식당,카페(도심),F,34,7,8,수,서원/향교/서당,0
식당,떡집,F,29,10,24,금,보양식,1
식당,카페(도심),M,21,4,22,목,파리바게뜨,0
식당,카페(도심),F,47,6,8,월,해물요리,1
식당,카페(도심),M,56,7,7,금,소형갤러리,0
식당,카페(도심),M,28,8,15,수,도미노피자,0
식당,카페(도심),M,52,4,17,금,파파이스,1
식당,카페(도심),M,25,8,7,토,컨벤션센터,1
식당,카페(도심),F,54,9,7,토,샤브샤브,1
식당,카페(도심),F,41,11,2,금,망고식스,1
식당,카페(도심),M,26,9,2,화,지역축제,1
식당,카페(도심),F,15,1,10,월,더후라이팬,1
식당,카페(도심),F,45,2,22,월,한솥도시락,1
식당,카페(도심),M,21,4,17,금,대형시민/도심공원,0
식당,떡집,M,58,8,10,금,놀부보쌈,1
식당,카페(도심),F,20,2,17,토,파파존스피자,1
식당,카페(도심),M,37,1,16,금,야식(24시간오픈),0
식당,떡집,F,31,8,3,금,기타전시/박물관,0
식당,카페(도심),M,29,6,6,목,벌집삼겹살,1
식당,카페(도심),F,45,1,7,토,공연/연극/문화센터,0
식당,카페(도심),M,29,1,9,목,일반관광지,0
식당,카페(도심),F,58,1,20,토,삼겹살,0
식당,다방,M,27,9,5,금,파파존스피자,0
식당,카페(도심),M,14,11,1,화,닭익는마을,1
식당,떡집,M,27,11,23,목,유명사적/유적지,0
식당,카페(도심),F,50,4,19,수,페리카나,1
식당,카페(도심),F,23,12,3,금,폭포/계곡,1
식당,카페(도심),F,15,4,8,월,폭포/계곡,0
식당,카페(도심),M,56,3,7,월,소형갤러리,1
식당,카페(도심),M,38,7,6,목,피자헛,0
식당,카페(도심),F,15,11,18,금,스타벅스,1
식당,카페(도심),M,50,8,20,토,아쿠아리움/대형수족관,1
식당,카페(도심),F,47,8,12,일,기타아이스크림,1
식당,카페(도심),M,25,5,18,금,이탈리아음식,0
식당,카페(도심),M,23,1,22,목,전통찻집,0
식당,카페(도심),M,19,3,2,월,엔제리너스,1
식당,카페(도심),F,59,2,16,일,찌개/탕전문,0
식당,카페(도심),F,37,7,19,수,몸보신,1
식당,떡집,F,42,1,16,수,피자,1
식당,카페(도심),F,30,3,13,일,생선회,1
식당,스타벅스,M,20,4,21,목,휴양림/수목원,1
식당,카페(도심),M,45,5,3,금,보양식,1
식당,카페(도심),F,27,6,13,월,BBQ치킨,0
식당,카페(도심),F,41,3,19,일,커피빈,0
식당,카페(도심),M,29,12,12,수,퓨전,0
식당,카페(도심),M,52,2,18,목,컨벤션센터,1
식당,카페(도심),M,29,11,9,화,던킨도너츠,0
식당,카페(도심),M,59,2,24,토,대형기념관/묘역,0
식당,카페(도심),M,44,8,19,월,맘스터치,1
식당,카페(도심),F,22,7,9,금,유명사찰,1
식당,카페(도심),F,32,4,3,토,맥시칸,1
식당,카페(도심),F,14,12,19,금,공차,1
식당,전통찻집,M,20,12,8,금,구민/시민회관,1
식당,카페(도심),F,51,6,4,월,닭/오리구이,1
식당,카페(도심),F,25,11,19,목,한솥도시락,1
식당,카페(도심),F,27,11,1,일,카페(도심),1
식당,카페(도심),M,44,2,4,목,더후라이팬,0
식당,카페(도심),M,45,4,13,수,던킨도너츠,1
식당,카페(도심),F,27,10,11,토,공차,0
식당,카페(도심),F,23,11,13,토,죽전문,1
식당,카페(도심),F,32,5,23,일,유명관광지,1
식당,카페(도심),F,15,7,18,목,토속/특산물/기념품매장,1
식당,카페(도심),M,37,6,6,목,대형시민/도심공원,0
식당,카페(도심),F,54,11,8,토,생고기/등심,1
식당,카페(도심),F,58,1,23,목,경양식,0
식당,카페(도심),F,26,6,6,월,대형전시/박물관,0
식당,카페(도심),M,18,4,20,일,먹거리/패션거리,1
식당,카페(도심),M,39,8,24,목,대형호수/저수지,1
식당,카페(도심),M,47,6,10,금,파파이스,1
식당,카페(도심),M,41,10,23,월,차전문점,1
식당,카페(도심),F,44,2,11,월,지역사찰,1
식당,카페(도심),F,49,12,2,금,돈까스전문,1
식당,카페(도심),F,41,5,14,월,뚜레쥬르,0
식당,카페(도심),F,48,5,5,월,떡집,1
식당,카페(도심),F,21,8,16,화,한스델리,1
식당,카페(도심),F,59,3,18,토,경양식,1
식당,카페(도심),M,14,7,24,수,파파존스피자,1
식당,카페(도심),M,54,7,13,수,던킨도너츠,0
식당,카페(도심),F,55,1,9,금,굽네치킨,1
식당,카페(도심),F,19,3,2,월,호텔부페,1
식당,카페(도심),F,58,11,5,금,빕스,0
식당,카페(도심),F,29,6,11,일,휴양림/수목원,0
식당,카페(도심),M,49,10,7,목,카페쎄리오,1
식당,카페(도심),F,53,12,24,토,이탈리아음식,1
식당,카페(도심),M,32,12,16,목,파리바게뜨,1
식당,카페(도심),M,28,4,4,일,스타벅스,1
식당,카페(도심),M,47,11,4,화,맥시칸,0
식당,다방,F,55,11,16,월,돈까스전문,0
식당,카페(도심),F,15,1,11,화,엔제리너스,0
식당,카페(도심),M,20,6,24,토,프랑스음식,1
식당,카페(도심),F,42,12,9,금,투썸플레이스,0
식당,카페(도심),F,48,6,18,목,일반한식,1
식당,카페(도심),M,51,5,23,금,시립/군립공원,1
식당,카페(도심),F,42,10,13,일,파스타전문,1
식당,떡집,F,40,9,9,토,원할머니보쌈,0
식당,카페(도심),M,47,10,21,목,동물원,1
식당,카페(도심),M,15,11,21,수,먹거리/패션거리,0
식당,카페(도심),M,56,8,21,금,먹거리/패션거리,0
식당,카페(도심),F,52,4,16,일,파스쿠찌,0
식당,카페(도심),M,14,3,9,목,고택/생가/민속마을,0
식당,떡집,F,36,10,17,토,유명사적/유적지,1
식당,떡집,F,45,4,23,금,전문부페,0
식당,카페(도심),M,57,3,23,금,주커피,1
식당,카페(도심),F,57,10,6,일,파파이스,0
식당,카페(도심),M,18,1,20,수,스무디킹,0
식당,카페(도심),F,35,10,15,수,굽네치킨,0
식당,카페(도심),F,57,2,14,목,유명관광지,1
식당,카페(도심),F,34,10,23,토,치킨,0
식당,카페(도심),M,58,8,22,월,도시락,0
식당,카페(도심),M,31,3,22,화,지역축제,0
식당,카페(도심),F,51,12,3,월,T.G.I.프라이데이스,1
식당,다방,F,52,9,21,화,맥시칸,1
식당,다방,M,58,3,10,월,이디야,1
식당,다방,F,37,11,15,일,이디야,1
식당,카페(도심),M,19,9,14,목,카페베네,1
식당,카페(도심),F,36,3,24,토,폭포/계곡,1
식당,카페(도심),M,22,3,22,수,대형호수/저수지,0
식당,카페(도심),F,38,5,24,일,던킨도너츠,1
식당,카페(도심),M,23,10,7,토,생고기/등심,0
식당,카페(도심),F,16,4,15,화,KFC,1
식당,카페(도심),F,55,3,15,목,지역근린공원,0
식당,카페(도심),F,15,8,22,목,T.G.I.프라이데이스,1
식당,카페(도심),M,32,5,10,월,갈비/불고기,0
식당,카페(도심),F,27,1,8,월,카페띠아모,1
식당,카페(도심),F,32,12,10,일,T.G.I.프라이데이스,0
식당,다방,F,21,3,9,화,철판요리,0
식당,카페(도심),F,33,5,19,화,토속/특산물/기념품매장,1
식당,다방,F,41,8,14,금,기타전시/박물관,0
식당,카페(도심),F,49,6,8,월,KFC,1
식당,카페(도심),F,24,6,5,토,도시락,0
식당,카페(도심),F,30,1,9,화,한스델리,0
식당,카페(도심),M,14,4,17,토,프랑스음식,0
식당,카페(도심),F,35,2,3,화,경양식,0
식당,카페(도심),F,56,11,1,일,한스델리,0
식당,카페(도심),F,37,9,5,화,죽전문,0
식당,카페(도심),M,48,8,15,토,카페(도심),0
식당,카페(도심),F,56,9,22,화,관광농원/허브마을,0
식당,카페(도심),F,50,9,3,화,공차,1
식당,카페(도심),M,18,10,1,일,곱창/양구이,1
식당,카페(도심),M,45,2,17,월,보양식,1
식당,카페(도심),M,43,11,15,목,T.G.I.프라이데이스,0
식당,카페(도심),F,58,9,15,화,유명관광지,0
식당,카페(도심),M,50,6,2,목,카페(도심),1
식당,카페(도심),F,21,3,15,월,카페(관광지),0
식당,카페(도심),M,48,6,6,월,족발/보쌈,0
식당,카페(도심),M,41,4,15,월,대형시민/도심공원,1
식당,전통찻집,F,40,6,8,수,크리스피크림도넛,0
식당,떡집,F,51,1,10,목,맥도날드,1
식당,카페(도심),M,47,2,7,토,생선회,1
식당,카페(도심),M,50,10,19,금,BBQ치킨,0
식당,카페(도심),M,14,1,12,일,갈비/불고기,0
식당,떡집,F,58,12,23,토,한정식,1
식당,다방,F,29,5,22,금,철판요리,0
식당,카페(도심),M,41,1,10,화,닭/오리구이,0
식당,카페(도심),M,21,4,16,목,먹거리/패션거리,0
식당,카페(도심),M,40,2,5,일,야식(24시간오픈),1
식당,카페(도심),M,35,2,7,금,커피빈,0
식당,카페(도심),F,59,7,15,금,카페(도심),0
식당,카페(도심),M,58,7,20,토,폭포/계곡,1
식당,카페(도심),F,22,1,1,금,먹거리/패션거리,0
식당,카페(도심),M,34,5,12,금,망고식스,1
식당,카페(도심),F,54,11,10,화,탐앤탐스,0
식당,카페(도심),M,19,2,5,월,프랑스음식,0
식당,카페(도심),F,20,9,8,월,버거킹,1
식당,카페(도심),M,57,6,2,화,지역호수/저수지,1
식당,카페(도심),F,57,12,15,월,맥시칸,0
식당,카페(도심),F,49,12,6,수,교촌치킨,1
식당,카페(도심),M,43,7,9,일,KFC,0
식당,카페(도심),M,28,7,8,금,공연/연극/문화센터,1
식당,떡집,M,17,6,15,일,인도음식,1
식당,카페(도심),M,56,3,7,목,일반유원지/일반놀이공원,1
식당,카페(도심),F,28,11,6,화,T.G.I.프라이데이스,0
식당,카페(도심),F,47,10,8,화,피자헛,1
식당,다방,F,57,10,20,금,카페(관광지),0
식당,카페(도심),M,40,3,1,화,기타아이스크림,0
식당,스타벅스,F,39,11,5,일,페리카나,0
식당,카페(도심),M,56,1,13,금,BBQ치킨,0
식당,요거프레소,F,44,2,1,월,야식(24시간오픈),1
식당,카페(도심),F,45,9,8,금,나뚜루,0
식당,카페(도심),M,46,8,12,화,암자,0
식당,카페(도심),F,40,4,23,토,프랑스음식,1
